Rank	Score	Type	ID	Name	Description
7472	0	cp	BRD-K89732114	trifluoperazine	Dopamine receptor antagonist
7473	0	cp	BRD-K47207162	zimelidine	Serotonin reuptake inhibitor
7474	0	cp	BRD-K11742128	triprolidine	Histamine receptor antagonist
7475	0	cp	BRD-K55748775	SCH-28080	ATPase inhibitor
7476	0	cp	BRD-A59303141	quinethazone	Thiazide diuretic
7477	0	cp	BRD-A70407468	PSB-36	Adenosine receptor antagonist
7478	0	cp	BRD-K62056274	quipazine	Serotonin receptor agonist
7479	0	cp	BRD-A45543382	metrizamide	Radiopaque medium
7480	0	cp	BRD-K02867583	minaprine	Serotonin reuptake inhibitor
7481	0	cp	BRD-A68039575	liquiritigenin	Aromatase inhibitor
7482	0	cp	BRD-A98299281	velnacrine	cholinesterase inhibitor
7483	0	cp	BRD-A63998256	helveticoside	ATPase inhibitor
7484	0	cp	BRD-A09539288	homatropine	Acetylcholine receptor antagonist
7485	0	cp	BRD-A73859745	glycodeoxycholic-acid	Apoptosis stimulant
7486	0	cp	BRD-A09925278	etilefrine	Adrenergic receptor agonist
7487	0	cp	BRD-A30205217	ethotoin	Hydantoin antiepileptic
7488	0	cp	BRD-A47494775	dipivefrine	Adrenergic receptor agonist
7489	0	cp	BRD-K61269089	daphnetin	Protein kinase inhibitor
7490	0	cp	BRD-K63675182	triflupromazine	Dopamine receptor antagonist
7491	0	cp	BRD-A93255169	thalidomide	TNF production inhibitor
1904	0.01	cp	BRD-A34817987	itraconazole	Cytochrome P450 inhibitor
1905	0.01	cp	BRD-A49160188	donepezil	Acetylcholinesterase inhibitor
1862	0.02	cp	BRD-A97674275	ranolazine	Sodium channel blocker
1863	0.02	cp	BRD-K66874953	pifithrin-alpha	TP53 inhibitor
1864	0.02	cp	BRD-A16332958	modafinil	Adrenergic receptor agonist
1865	0.02	cp	BRD-K57179821	crotamiton	Antipruritic
1866	0.02	cp	BRD-K19352500	prochlorperazine	Dopamine receptor antagonist
1867	0.02	cp	BRD-K57222227	indometacin	Cyclooxygenase inhibitor
1868	0.02	cp	BRD-K77947974	fluspirilene	Dopamine receptor antagonist
1869	0.02	cp	BRD-K41713976	E-4031	Potassium channel blocker
1870	0.02	cp	BRD-K97158071	droperidol	Dopamine receptor antagonist
1871	0.02	cp	BRD-A80017228	bendroflumethiazide	Sodium/potassium/chloride transporter inhibitor
1873	0.02	cp	BRD-K81272440	dantrolene	Calcium channel blocker
1874	0.02	cp	BRD-K72703948	ZM-447439	Aurora kinase inhibitor
1875	0.02	cp	BRD-K00234327	RU-24969	Serotonin receptor agonist
1876	0.02	cp	BRD-A95869247	indapamide	Thiazide diuretic
1839	0.03	cp	BRD-K04466929	Merck60	HDAC inhibitor
1840	0.03	cp	BRD-K72420232	WZ-4002	EGFR inhibitor
1841	0.03	cp	BRD-K28849549	mesalazine	Cyclooxygenase inhibitor
1842	0.03	cp	BRD-K02113016	olaparib	PARP inhibitor
1843	0.03	cp	BRD-K57033106	tripelennamine	Histamine receptor antagonist
1844	0.03	cp	BRD-K90789829	nefazodone	Adrenergic inhibitor
1845	0.03	cp	BRD-K82846253	repaglinide	Insulin secretagogue
1846	0.03	cp	BRD-K06980535	promazine	Dopamine receptor antagonist
1847	0.03	cp	BRD-K46317332	proadifen	Nitric oxide synthase inhibitor
1848	0.03	cp	BRD-A40639672	ketorolac	Cyclooxygenase inhibitor
1849	0.03	cp	BRD-K60038276	irbesartan	Angiotensin receptor antagonist
1850	0.03	cp	BRD-A54880345	etomidate	GABA receptor modulator
1851	0.03	cp	BRD-K70301876	escitalopram	Selective serotonin reuptake inhibitor (SSRI)
1852	0.03	cp	BRD-A91699651	chloroquine	Antimalarial
1853	0.03	cp	BRD-K39987650	bisacodyl	Laxative
1854	0.03	cp	BRD-K79404599	enzastaurin	PKC inhibitor
1855	0.03	cp	BRD-K85119730	tolbutamide	ATP channel blocker
1856	0.03	cp	BRD-K02637541	celecoxib	Cyclooxygenase inhibitor
1857	0.03	cp	BRD-K01292756	pimozide	Dopamine receptor antagonist
1858	0.03	cp	BRD-K68143200	SA-792541	CDC inhibitor
1831	0.04	cp	BRD-K10705233	GW-405833	Cannabinoid receptor agonist
1832	0.04	cp	BRD-K08252256	diclofenac	Cyclooxygenase inhibitor
1833	0.04	cp	BRD-K91699951	benzonatate	Local anesthetic
1834	0.04	cp	BRD-K93461745	buspirone	Serotonin receptor agonist
1809	0.07	cp	BRD-K29359156	ebselen	H+/K+-ATPase inhibitor
1810	0.07	cp	BRD-K72676686	fluvoxamine	Selective serotonin reuptake inhibitor (SSRI)
1811	0.07	cp	BRD-K15715913	fluperlapine	Serotonin receptor antagonist
1812	0.07	cp	BRD-K15025317	BAY-11-7821	NFkB pathway inhibitor
1813	0.07	cp	BRD-K13544237	r(-)-propylnorapomorphine	Dopamine receptor agonist
1814	0.07	cp	BRD-A64977602	mirtazapine	Adrenergic receptor antagonist
1815	0.07	cp	BRD-K59332007	linopirdine	Potassium channel blocker
1816	0.07	cp	BRD-A36066264	estradiol-benzoate	Estrogen receptor agonist
1817	0.07	cp	BRD-K43068349	AMG-9810	TRPV antagonist
1818	0.07	cp	BRD-K49111258	prazosin	Adrenergic receptor antagonist
1819	0.07	cp	BRD-A31159102	fluoxetine	Selective serotonin reuptake inhibitor (SSRI)
1820	0.07	cp	BRD-A25234499	aminoglutethimide	Glucocorticoid receptor antagonist
1821	0.07	cp	BRD-K89997465	chlorpromazine	Dopamine receptor antagonist
1822	0.07	cp	BRD-K49865102	PD-0325901	MEK inhibitor
1823	0.07	cp	BRD-A09533288	verapamil	Calcium channel blocker
1824	0.07	cp	BRD-A97437073	rosiglitazone	Insulin sensitizer
1825	0.07	cp	BRD-K96354014	nifedipine	Calcium channel blocker
1807	0.08	cp	BRD-K77908580	entinostat	HDAC inhibitor
1798	0.11	cp	BRD-A43940795	tetrahydropalmatine	Serotonin release inhibitor
1799	0.11	cp	BRD-K67100011	pivmecillinam	Bacterial cell wall synthesis inhibitor
1800	0.11	cp	BRD-A54490543	pirlindole	Monoamine oxidase inhibitor
1801	0.11	cp	BRD-K77987382	mebendazole	Tubulin inhibitor
1802	0.11	cp	BRD-K89348303	ramipril	ACE inhibitor
1803	0.11	cp	BRD-K38436528	imipramine	Norepinephrine reuptake inhibitor
1786	0.14	cp	BRD-A48261811	argatroban	Thrombin inhibitor
1787	0.14	cp	BRD-K18574842	nafcillin	Bacterial cell wall synthesis inhibitor
1788	0.14	cp	BRD-K73589491	nizatidine	Histamine receptor antagonist
1789	0.14	cp	BRD-A45140972	meclocycline	Bacterial 30S ribosomal subunit inhibitor
1790	0.14	cp	BRD-K89055274	alverine	Muscle relaxant
1791	0.14	cp	BRD-A64125466	dehydrocholic-acid	choleretic agent
1792	0.14	cp	BRD-K78485176	olmesartan	Angiotensin receptor antagonist
1793	0.14	cp	BRD-K33818169	GW-3965	LXR agonist
1794	0.14	cp	BRD-K17075857	chloroxine	Opioid receptor antagonist
1795	0.14	cp	BRD-K88742110	BRD-K88742110	HDAC inhibitor
1796	0.14	cp	BRD-A66435872	HTMT	Histamine receptor agonist
1781	0.16	cp	BRD-K06014311	DH-97	Melatonin receptor antagonist
1780	0.17	cp	BRD-K07691486	roscovitine	CDK inhibitor
1766	0.18	cp	BRD-A64297288	amlodipine	Calcium channel blocker
1767	0.18	cp	BRD-K61217870	n-(3-acetamidophenyl)-3-chlorobenzamide	Glutamate receptor antagonist
1768	0.18	cp	BRD-K64610608	EMF-bca1-57	caspase inhibitor
1769	0.18	cp	BRD-A50684349	fenoldopam	Dopamine receptor agonist
1770	0.18	cp	BRD-K53220666	trimetozine	Sedative
1771	0.18	cp	BRD-K54210043	NS-1619	Calcium channel activator
1772	0.18	cp	BRD-A09467419	mebeverine	Acetylcholine receptor antagonist
1774	0.18	cp	BRD-K25311561	KU-55933	ATM kinase inhibitor
1775	0.18	cp	BRD-A09056319	alfuzosin	Adrenergic receptor antagonist
1776	0.18	cp	BRD-A67799922	phenoxybenzamine	Adrenergic receptor antagonist
1777	0.18	cp	BRD-K37289225	clozapine	Dopamine receptor antagonist
1778	0.18	cp	BRD-K88789588	letrozole	Aromatase inhibitor
1779	0.18	cp	BRD-A09094913	strychnine	Acetylcholine receptor antagonist
1765	0.2	cp	BRD-K09186807	KIN001-244	Phosphoinositide dependent kinase inhibitor
1750	0.21	cp	BRD-K82357231	desloratadine	Histamine receptor antagonist
1751	0.21	cp	BRD-A26334849	propafenone	Antiarrhythmic
1752	0.21	cp	BRD-K57718010	pentylenetetrazol	GABA receptor antagonist
1753	0.21	cp	BRD-A93659613	GR-89696	Opioid receptor agonist
1754	0.21	cp	BRD-K39915878	loxapine	Dopamine receptor antagonist
1755	0.21	cp	BRD-K45033733	famciclovir	DNA polymerase inhibitor
1756	0.21	cp	BRD-A04706586	bucladesine	Adenosine receptor agonist
1757	0.21	cp	BRD-K10974103	diloxanide	Protein synthesis inhibitor
1758	0.21	cp	BRD-K67017579	cilostazol	Phosphodiesterase inhibitor
1759	0.21	cp	BRD-K92778217	mefenamic-acid	Cyclooxygenase inhibitor
1760	0.21	cp	BRD-K77695569	tiabendazole	Angiogenesis inhibitor
1761	0.21	cp	BRD-K71289571	zafirlukast	Leukotriene receptor antagonist
1762	0.21	cp	BRD-K02265150	amoxapine	Norepinephrine reuptake inhibitor
1763	0.21	cp	BRD-A29734509	disopyramide	Sodium channel blocker
1734	0.25	cp	BRD-K68997413	PF-3845	FAAH inhibitor
1735	0.25	cp	BRD-K40992116	parachlorophenol	Anti-infective
1736	0.25	cp	BRD-A19661776	mianserin	Serotonin receptor antagonist
1737	0.25	cp	BRD-K52219182	BRD-K52219182	Phosphodiesterase inhibitor
1738	0.25	cp	BRD-K66296774	fluvastatin	HMGCR inhibitor
1739	0.25	cp	BRD-K96084870	DMBI	PDGFR receptor inhibitor
1740	0.25	cp	BRD-A83326220	brazilin	Nitric oxide production inhibitor
1741	0.25	cp	BRD-K17561142	amiodarone	Potassium channel blocker
1742	0.25	cp	BRD-K14993104	bemegride	Chemoreceptor agonist
1743	0.25	cp	BRD-K79425933	benperidol	Dopamine receptor antagonist
1744	0.25	cp	BRD-K50859149	sulfafurazole	Bacterial antifolate
1745	0.25	cp	BRD-K79254416	decitabine	DNA methyltransferase inhibitor
1746	0.25	cp	BRD-K92000912	AM-251	Cannabinoid receptor antagonist
1747	0.25	cp	BRD-K45117373	Y-26763	Potassium channel activator
1728	0.28	cp	BRD-K11717138	benzbromarone	Chloride channel blocker
1729	0.28	cp	BRD-K29673530	hypericin	Tyrosine kinase inhibitor
1730	0.28	cp	BRD-A04553218	chlorphenamine	Histamine receptor antagonist
1731	0.28	cp	BRD-K19540840	saracatinib	SRC inhibitor
1732	0.28	cp	BRD-K50938287	sumatriptan	Serotonin receptor agonist
1709	0.32	cp	BRD-A24381660	zeranol	Estrogen receptor agonist
1710	0.32	cp	BRD-K19309090	SR-95639A	Acetylcholine receptor agonist
1711	0.32	cp	BRD-A41833852	naloxone	Opioid receptor antagonist
1712	0.32	cp	BRD-K62996583	lidoflazine	Calcium channel blocker
1713	0.32	cp	BRD-K95676198	JAK3-inhibitor-V	JAK inhibitor
1714	0.32	cp	BRD-K52850071	JAK3-Inhibitor-II	JAK inhibitor
1715	0.32	cp	BRD-K71534238	GW-9508	Free fatty acid receptor agonist
1716	0.32	cp	BRD-K27450477	EHNA	Adenosine deaminase inhibitor
1717	0.32	cp	BRD-A42167015	carteolol	Adrenergic receptor antagonist
1718	0.32	cp	BRD-A72988804	tiaprofenic-acid	Cyclooxygenase inhibitor
1719	0.32	cp	BRD-A31204924	mitotane	Antineoplastic
1722	0.32	cp	BRD-K67080878	milrinone	Phosphodiesterase inhibitor
1723	0.32	cp	BRD-K81473089	tacrine	Acetylcholinesterase inhibitor
1724	0.32	cp	BRD-K16478699	PLX-4720	RAF inhibitor
1725	0.32	cp	BRD-A70083328	secnidazole	Acetylcholinesterase inhibitor
1726	0.32	cp	BRD-A47598013	citalopram	Serotonin reuptake inhibitor
1727	0.32	cp	BRD-K28360340	TW-37	BCL inhibitor
1696	0.35	cp	BRD-K78431006	crizotinib	ALK inhibitor
1697	0.35	cp	BRD-K02227374	milnacipran	Serotonin reuptake inhibitor
1698	0.35	cp	BRD-K78692225	leflunomide	Dihydroorotate dehydrogenase inhibitor
1699	0.35	cp	BRD-K17110974	aristolochic-acid	Phospholipase inhibitor
1700	0.35	cp	BRD-A79981887	midodrine	Adrenergic receptor agonist
1701	0.35	cp	BRD-K09255212	clioquinol	Chelating agent
1702	0.35	cp	BRD-K30240666	clemastine	Histamine receptor antagonist
1703	0.35	cp	BRD-K14693417	cinchonine	P-glycoprotein inhibitor
1704	0.35	cp	BRD-A70514680	articaine	Local anesthetic
1705	0.35	cp	BRD-K73196317	urapidil	Adrenergic receptor antagonist
1678	0.39	cp	BRD-K60219430	serdemetan	MDM inhibitor
1679	0.39	cp	BRD-A51410489	yohimbine	Adrenergic receptor antagonist
1680	0.39	cp	BRD-K15567136	papaverine	Phosphodiesterase inhibitor
1681	0.39	cp	BRD-A81177136	KN-62	Calcium-calmodulin dependent protein kinase inhibitor
1682	0.39	cp	BRD-K32645441	dipropyl-5ct	Serotonin receptor agonist
1683	0.39	cp	BRD-A08877921	cephalotaxine	Protein synthesis inhibitor
1684	0.39	cp	BRD-K18779551	bifemelane	Acetylcholine release stimulant
1685	0.39	cp	BRD-K82036761	sertraline	Serotonin receptor antagonist
1686	0.39	cp	BRD-K25224017	pirenperone	Serotonin receptor antagonist
1687	0.39	cp	BRD-K21936341	oxotremorine	Acetylcholine receptor agonist
1688	0.39	cp	BRD-A26095496	clobetasol	Glucocorticoid receptor agonist
1689	0.39	cp	BRD-K46937689	phenazone	Cyclooxygenase inhibitor
1690	0.39	cp	BRD-K12513978	fenbufen	Cyclooxygenase inhibitor
1691	0.39	cp	BRD-A51714012	venlafaxine	Adrenergic inhibitor
1692	0.39	cp	BRD-A19195498	trimipramine	Norepinephrine reuptake inhibitor
1677	0.4	cp	BRD-K49481516	galantamine	Acetylcholinesterase inhibitor
1668	0.42	cp	BRD-A70731303	avrainvillamide-analog-5	nucleophosmin inhibitor
1670	0.42	cp	BRD-K11163873	phenanthridone	PARP inhibitor
1671	0.42	cp	BRD-K95202259	ML-3163	p38 MAPK inhibitor
1672	0.42	cp	BRD-K92760278	riboflavin	Vitamin B
1673	0.42	cp	BRD-A15415227	GW-1929	PPAR receptor agonist
1676	0.42	cp	BRD-K63630713	etacrynic-acid	Sodium/potassium/chloride transporter inhibitor
1659	0.46	cp	BRD-K63874012	thioperamide	Histamine receptor antagonist
1660	0.46	cp	BRD-A44780397	mifepristone	Glucocorticoid receptor antagonist
1661	0.46	cp	BRD-K99107520	felbamate	Glutamate receptor antagonist
1662	0.46	cp	BRD-K42142750	retrorsine	Antimitotic
1663	0.46	cp	BRD-A93206962	L-755507	Adrenergic receptor agonist
1664	0.46	cp	BRD-K62736196	guanabenz	-666
1667	0.46	cp	BRD-K47323024	methapyrilene	Histamine receptor antagonist
1645	0.49	cp	BRD-K04010869	prostaglandin-a1	HSP inducer
1646	0.49	cp	BRD-K63165456	norcyclobenzaprine	Adrenergic receptor agonist
1647	0.49	cp	BRD-K06159959	CCMQ	Inhibitor of the binding of homoquinolinic acid to non-NMDA sensitive sites
1648	0.49	cp	BRD-A65615053	zacopride	Serotonin receptor antagonist
1649	0.49	cp	BRD-K68867920	quetiapine	Dopamine receptor antagonist
1650	0.49	cp	BRD-K76587808	fraxetin	Antioxidant
1651	0.49	cp	BRD-K55677650	CO-101244	Ionotropic glutamate receptor antagonist
1652	0.49	cp	BRD-K66615216	moxifloxacin	Bacterial DNA gyrase inhibitor
1653	0.49	cp	BRD-A84481105	thioridazine	Dopamine receptor antagonist
1654	0.49	cp	BRD-K60762818	desipramine	Tricyclic antidepressant
1655	0.49	cp	BRD-K68132782	terbinafine	Fungal squalene epoxidase inhibitor
1656	0.49	cp	BRD-A24514565	warfarin	Vitamin K antagonist
1657	0.49	cp	BRD-A07780951	orciprenaline	Adrenergic receptor agonist
1658	0.49	cp	BRD-K63068307	ZSTK-474	PI3K inhibitor
1641	0.52	cp	BRD-K80672993	M2-PK-activator	-666
1638	0.53	cp	BRD-A54236247	racephedrine	Adrenergic receptor agonist
1639	0.53	cp	BRD-A05186015	bupropion	Dopamine uptake inhibitor
1640	0.53	cp	BRD-A23072235	pheniramine	Histamine receptor antagonist
1637	0.54	cp	BRD-A62182663	YK-4279	Apoptosis stimulant
1630	0.56	cp	BRD-K89708791	rifaximin	RNA synthesis inhibitor
1631	0.56	cp	BRD-K96144918	mead-acid	KPL-1 tumor suppressor
1632	0.56	cp	BRD-A02759312	betaxolol	Adrenergic receptor antagonist
1633	0.56	cp	BRD-K21733600	rofecoxib	Cyclooxygenase inhibitor
1634	0.56	cp	BRD-K76810206	nicergoline	Adrenergic receptor antagonist
1635	0.56	cp	BRD-K70914287	BIBX-1382	EGFR inhibitor
1636	0.56	cp	BRD-K52911425	GDC-0941	PI3K inhibitor
1628	0.57	cp	BRD-K08806317	timolol	Adrenergic receptor antagonist
1620	0.6	cp	BRD-K81855038	roxatidine	Histamine receptor antagonist
1621	0.6	cp	BRD-K44442813	pidotimod	Interferon receptor agonist
1622	0.6	cp	BRD-K96740444	itopride	Dopamine receptor antagonist
1623	0.6	cp	BRD-K70778732	trazodone	Adrenergic receptor antagonist
1624	0.6	cp	BRD-K46678324	RHO-kinase-inhibitor-II	Rho associated kinase inhibitor
1625	0.6	cp	BRD-A01593789	chlormadinone	5-alpha reductase inhibitor
1606	0.63	cp	BRD-A28105619	cucurbitacin-i	JAK inhibitor
1607	0.63	cp	BRD-K73397362	purmorphamine	Smoothened receptor agonist
1608	0.63	cp	BRD-K77171813	proxyfan	Histamine receptor modulator
1609	0.63	cp	BRD-K05906022	limonin	HIV protease inhibitor
1610	0.63	cp	BRD-K48300629	zonisamide	Sodium channel blocker
1611	0.63	cp	BRD-K53263234	CITCO	CAR agonist
1612	0.63	cp	BRD-A10969569	ambelline	Plant alkaloid
1613	0.63	cp	BRD-K90027355	spironolactone	Mineralocorticoid receptor antagonist
1614	0.63	cp	BRD-A68631409	evodiamine	ATPase inhibitor
1615	0.63	cp	BRD-K12184916	dactolisib	MTOR inhibitor
1596	0.67	cp	BRD-K76568384	PHTPP	Estrogen receptor antagonist
1597	0.67	cp	BRD-A39415247	norethisterone	Progesterone receptor agonist
1598	0.67	cp	BRD-A14395271	mesoridazine	Dopamine receptor antagonist
1599	0.67	cp	BRD-A35511923	L-803087	Somatostatin receptor agonist
1600	0.67	cp	BRD-K71499074	diclofenamide	Carbonic anhydrase inhibitor
1601	0.67	cp	BRD-A57382968	piroxicam	Cyclooxygenase inhibitor
1602	0.67	cp	BRD-A44448661	pentobarbital	Barbiturate antiepileptic
1603	0.67	cp	BRD-A26384407	chlortalidone	Carbonic anhydrase inhibitor
1604	0.67	cp	BRD-A97701745	pindolol	Adrenergic receptor antagonist
1585	0.7	cp	BRD-A03216249	mepivacaine	Potassium channel blocker
1586	0.7	cp	BRD-K49668410	clarithromycin	Bacterial 50S ribosomal subunit inhibitor
1587	0.7	cp	BRD-K02950022	BMS-299897	Gamma secretase inhibitor
1588	0.7	cp	BRD-K14282469	LY-165163	Serotonin receptor antagonist
1589	0.7	cp	BRD-K03642198	AY-9944	Hedgehog pathway modulator
1590	0.7	cp	BRD-K50464341	berbamine	Calmodulin antagonist
1591	0.7	cp	BRD-K78959463	FPL-64176	Calcium channel activator
1583	0.71	cp	BRD-A26097136	bulleyaconitine-a	Non-opiod analgesic
1584	0.71	cp	BRD-K97354755	SU-6656	SRC inhibitor
1580	0.74	cp	BRD-K00615600	AG-14361	PARP inhibitor
1582	0.74	cp	BRD-K50128260	sildenafil	Phosphodiesterase inhibitor
1579	0.75	cp	BRD-K52394958	GR-159897	Tachykinin antagonist
1575	0.76	cp	BRD-K25079130	avrainvillamide-analog-4	nucleophosmin inhibitor
1570	0.78	cp	BRD-K69690935	curcumin	Cyclooxygenase inhibitor
1571	0.78	cp	BRD-K51816706	oxindole-I	VEGFR inhibitor
1572	0.78	cp	BRD-K27871032	lysergol	Ergoline alkaloid
1573	0.78	cp	BRD-K10065684	dantron	Laxative
1574	0.78	cp	BRD-A42759514	ornidazole	Antiprotozoal
1567	0.79	cp	BRD-A32349859	methyl-angolensate	Apoptosis inhibitor
1562	0.8	cp	BRD-K41051431	mecillinam	Bacterial cell wall synthesis inhibitor
1563	0.8	cp	BRD-K16664969	GTP-14564	FLT3 inhibitor
1555	0.81	cp	BRD-K20141153	atomoxetine	Norepinephrine transporter inhibitor
1556	0.81	cp	BRD-K46142322	RS-67333	Serotonin receptor partial agonist
1557	0.81	cp	BRD-K02590140	O-2050	Cannabinoid receptor antagonist
1558	0.81	cp	BRD-A47633927	NPC-15199	ICAM1 antagonist
1559	0.81	cp	BRD-K36009368	NNC-63-0532	Opioid receptor agonist
1560	0.81	cp	BRD-K44067360	flufenamic-acid	Chloride channel blocker
1561	0.81	cp	BRD-A68929948	DAPT-GSI-IX	Gamma secretase inhibitor
1554	0.82	cp	BRD-K27305650	LY-294002	MTOR inhibitor
1552	0.83	cp	BRD-K45330754	diethylstilbestrol	Estrogen receptor agonist
1549	0.84	cp	BRD-K50866992	tropisetron	Serotonin receptor antagonist
1550	0.84	cp	BRD-K98769987	flumazenil	Benzodiazepine receptor antagonist
1538	0.85	cp	BRD-K80725632	lavendustin-c	EGFR inhibitor
1539	0.85	cp	BRD-K75532464	FTI-276	Farnesyltransferase inhibitor
1540	0.85	cp	BRD-A06726973	dibutyrylcyclic-gmp	cGMP analog
1541	0.85	cp	BRD-K60174629	z-prolyl-prolinal	Prolyl endopeptidase inhibitor
1542	0.85	cp	BRD-K09397065	SR-57227A	Serotonin receptor agonist
1543	0.85	cp	BRD-A99177642	deltaline	Acetylcholine receptor antagonist
1544	0.85	cp	BRD-K08132273	tyrphostin	EGFR inhibitor
1545	0.85	cp	BRD-K91336023	mesulergine	Dopamine receptor agonist
1546	0.85	cp	BRD-K75089421	procainamide	Sodium channel blocker
1547	0.85	cp	BRD-K48692744	NU-1025	PARP inhibitor
1536	0.86	cp	BRD-K04710043	hexamethylenebisacetamide	AKT inhibitor
1537	0.86	cp	BRD-A67862938	naftidrofuryl	Adrenergic receptor antagonist
1533	0.87	cp	BRD-K83322645	L-693403	Sigma receptor agonist
1528	0.88	cp	BRD-A44133049	azasetron	Serotonin receptor antagonist
1529	0.88	cp	BRD-A21723284	naltriben	Opioid receptor antagonist
1530	0.88	cp	BRD-A66563878	medetomidine	Adrenergic receptor agonist
1531	0.88	cp	BRD-K64755930	etazolate	Phosphodiesterase inhibitor
1523	0.9	cp	BRD-K36638830	anabasine	Acetylcholine receptor agonist
1517	0.92	cp	BRD-A81795050	U-18666A	Oxidosqualene cyclase inhibitor
1518	0.92	cp	BRD-A10355991	norketamine	Glutamate receptor antagonist
1519	0.92	cp	BRD-K23583188	lavendustin-a	EGFR inhibitor
1520	0.92	cp	BRD-K59851896	calycanthine	GABA release inhibitor
1521	0.92	cp	BRD-K82941592	rosuvastatin	HMGCR inhibitor
1522	0.92	cp	BRD-K68191783	ALW-II-38-3	Ephrin inhibitor
1505	0.95	cp	BRD-K10670311	sulfasalazine	Antirheumatic
1506	0.95	cp	BRD-K29173907	isoflupredone	Glucocorticoid receptor agonist
1507	0.95	cp	BRD-K04146668	GW-441756	Growth factor receptor inhibitor
1508	0.95	cp	BRD-K28578425	cilostamide	Phosphodiesterase inhibitor
1509	0.95	cp	BRD-A62021152	WAY-161503	Serotonin receptor agonist
1511	0.95	cp	BRD-A07440155	labetalol	Adrenergic receptor antagonist
1492	0.99	cp	BRD-K17743697	KB-R7943	Sodium/calcium exchange inhibitor
1493	0.99	cp	BRD-K47936004	piribedil	Dopamine receptor agonist
1494	0.99	cp	BRD-A22769835	homochlorcyclizine	Antihistamine
1495	0.99	cp	BRD-A55946879	BW-B70C	Lipoxygenase inhibitor
1496	0.99	cp	BRD-A77291778	cyclopentolate	Acetylcholine receptor antagonist
1497	0.99	cp	BRD-K93880783	stavudine	DNA directed DNA polymerase inhibitor
1498	0.99	cp	BRD-K26657438	imiquimod	TLR agonist
1487	1	cp	BRD-K13800121	parecoxib	Cyclooxygenase inhibitor
1488	1	cp	BRD-A70449690	forskolin	Adenylyl cyclase activator
1480	1.02	cp	BRD-K02283807	GR-32191	Thromboxane receptor antagonist
1481	1.02	cp	BRD-K71430621	clobenpropit	Histamine receptor antagonist
1482	1.02	cp	BRD-K14221570	benzopurpurin-4b	HIV entry inhibitor
1484	1.02	cp	BRD-K43887077	dopamine	Dopamine receptor agonist
1479	1.05	cp	BRD-K64341947	CFM-1571	Guanylate cyclase activator
1470	1.06	cp	BRD-A72441487	stiripentol	GABA uptake inhibitor
1471	1.06	cp	BRD-K09635314	M-3M3FBS	phospholipase activator
1472	1.06	cp	BRD-K34415467	trimethobenzamide	Histamine receptor antagonist
1473	1.06	cp	BRD-A70268693	PG-9	Acetylcholine receptor agonist
1474	1.06	cp	BRD-K04046242	equilin	Estrogen receptor agonist
1475	1.06	cp	BRD-A81866333	CGS-21680	Adenosine receptor agonist
1476	1.06	cp	BRD-A15131297	benazepril	ACE inhibitor
1478	1.06	cp	BRD-K12539581	nocodazole	Tubulin inhibitor
1465	1.09	cp	BRD-K30697463	desoximetasone	Glucocorticoid receptor agonist
1466	1.09	cp	BRD-K52721684	PCO-400	Potassium channel activator
1467	1.09	cp	BRD-K94080537	diethyltoluamide	DEET activator of fly antenna ionotropic receptor IR40a
1468	1.09	cp	BRD-K02275692	cefotiam	Bacterial cell wall synthesis inhibitor
1469	1.09	cp	BRD-K12762134	XAV-939	Tankyrase inhibitor
1464	1.1	cp	BRD-K63516691	T-0156	Phosphodiesterase inhibitor
1461	1.12	cp	BRD-K31792052	pifithrin	Interleukin receptor antagonist
1453	1.16	cp	BRD-K32107296	temozolomide	DNA alkylating agent
1454	1.16	cp	BRD-K94832621	Y-134	Estrogen receptor antagonist
1455	1.16	cp	BRD-K51805276	temefos	Cholinesterase inhibitor
1456	1.16	cp	BRD-K75641298	metoclopramide	Dopamine receptor antagonist
1457	1.16	cp	BRD-K11696279	BU-239	Imidazoline receptor agonist
1458	1.16	cp	BRD-A39255369	DCPIB	Chloride channel blocker
1446	1.19	cp	BRD-K55591206	epigallocatechin	Nitric oxide synthase inhibitor
1437	1.2	cp	BRD-A39052811	mosapride	Serotonin receptor agonist
1438	1.2	cp	BRD-A94543220	bifonazole	Sterol demethylase inhibitor
1439	1.2	cp	BRD-A31195449	TCB2	Serotonin receptor agonist
1440	1.2	cp	BRD-K22385716	LY-303511	Casein kinase inhibitor
1441	1.2	cp	BRD-K00610438	altanserin	Serotonin receptor antagonist
1432	1.22	cp	BRD-K13049116	BMS-754807	IGF-1 inhibitor
1433	1.22	cp	BRD-M00539986	formoterol	Adrenergic receptor agonist
1434	1.22	cp	BRD-A36217750	sulfinpyrazone	Uricosuric blocker
1429	1.23	cp	BRD-A39290993	cyproterone	Androgen receptor antagonist
1430	1.23	cp	BRD-K07762753	aminopurvalanol-a	Tyrosine kinase inhibitor
1431	1.23	cp	BRD-A97739905	ketoprofen	Cyclooxygenase inhibitor
1426	1.26	cp	BRD-K79124250	ioxaglic-acid	Radiopaque medium
1423	1.27	cp	BRD-K43880410	pregnenolone	glutamate receptor modulator
1424	1.27	cp	BRD-K80778372	RO-19-4605	GABA benzodiazepine site receptor inverse agonist
1410	1.3	cp	BRD-K06878038	deferiprone	Chelating agent
1411	1.3	cp	BRD-K00959089	thenoyltrifluoroacetone	Chelating agent
1412	1.3	cp	BRD-K84987553	MDM2-inhibitor	MDM inhibitor
