Rank	Score	Type	ID	Name	Description
3335	0	cp	BRD-A77299732	salubrinal	Eukaryotic translation initiation factor inhibitor
3336	0	cp	BRD-A72066420	mifobate	PPAR receptor antagonist
3337	0	cp	BRD-A72703248	SKF-96365	Calcium channel blocker
3338	0	cp	BRD-A92161634	scopoline	Acetylcholine receptor antagonist
3339	0	cp	BRD-K80639402	SB-258585	Serotonin receptor antagonist
3340	0	cp	BRD-K58299615	RO-90-7501	Beta amyloid inhibitor
3341	0	cp	BRD-K06543683	bisindolylmaleimide-ix	CDK inhibitor
3342	0	cp	BRD-K46678324	RHO-kinase-inhibitor-II	Rho associated kinase inhibitor
3343	0	cp	BRD-K83063356	RS-102895	CCR antagonist
3344	0	cp	BRD-K54411430	robustic-acid	cAMP inhibitor
3345	0	cp	BRD-A77349281	RK-682	Tyrosine phosphatase inhibitor
3346	0	cp	BRD-A08003242	rhodomyrtoxin-b	sodium fluorescein uptake inhibitor
3347	0	cp	BRD-K37206356	rhamnetin	HDAC inhibitor
3348	0	cp	BRD-K83302049	protopine	Histamine receptor antagonist
3349	0	cp	BRD-A34806832	proscillaridin	ATPase inhibitor
3350	0	cp	BRD-K49027941	PSB-1115	Adenosine receptor antagonist
3351	0	cp	BRD-K57304726	PRE-084	Sigma receptor agonist
3352	0	cp	BRD-A97479839	piperidolate	Acetylcholine receptor antagonist
3353	0	cp	BRD-K26801045	pipamperone	Dopamine receptor antagonist
3354	0	cp	BRD-K14536225	piceid	Glucosidase inhibitor
3355	0	cp	BRD-A48257147	PHCCC	Glutamate receptor agonist
3356	0	cp	BRD-A45333398	periplocymarin	Apoptosis stimulant
3357	0	cp	BRD-K21936341	oxotremorine	Acetylcholine receptor agonist
3358	0	cp	BRD-A68930007	ouabain	ATPase inhibitor
3359	0	cp	BRD-K53123955	niridazole	Phosphofructokinase inhibitor
3360	0	cp	BRD-K50311478	tosyl-phenylalanyl-chloromethyl-ketone	Chymotrypsin inhibitor
3361	0	cp	BRD-K03109492	NSC-663284	CDC inhibitor
3362	0	cp	BRD-K79092138	nitrofural	Bacterial DNA inhibitor
3363	0	cp	BRD-K76810206	nicergoline	Adrenergic receptor antagonist
3364	0	cp	BRD-K65146499	nabumetone	Cyclooxygenase inhibitor
3365	0	cp	BRD-A85234536	N6-cyclopentyladenosine	Adenosine receptor agonist
3366	0	cp	BRD-A61470182	n-formylmethionylalanine	macrophage activator
3367	0	cp	BRD-K31542390	mycophenolic-acid	Dehydrogenase inhibitor
3368	0	cp	BRD-A64977602	mirtazapine	Adrenergic receptor antagonist
3369	0	cp	BRD-K46862739	metyrapone	Cytochrome P450 inhibitor
3370	0	cp	BRD-A48237631	mitomycin-c	DNA alkylating agent
3371	0	cp	BRD-K35941380	methysergide	Serotonin receptor antagonist
3372	0	cp	BRD-K91336023	mesulergine	Dopamine receptor agonist
3373	0	cp	BRD-A09467419	mebeverine	Acetylcholine receptor antagonist
3374	0	cp	BRD-K36377456	marmesin	Angiogenesis inhibitor
3375	0	cp	BRD-K27305650	LY-294002	MTOR inhibitor
3376	0	cp	BRD-A92826379	lupanine	Sodium channel blocker
3377	0	cp	BRD-K15834839	lobendazole	Anthelmintic
3378	0	cp	BRD-K08973992	linoleic-acid	Oxidative stress inducer
3379	0	cp	BRD-A32836748	leu-enkephalin	Opioid receptor agonist
3380	0	cp	BRD-A72711497	lasalocid	Bacterial permeability inducer
3381	0	cp	BRD-A71203467	l-stepholidine	Dopamine receptor antagonist
3382	0	cp	BRD-A84389091	L-655708	GABA receptor inverse agonist
3383	0	cp	BRD-K47150025	KI-8751	VEGFR inhibitor
3384	0	cp	BRD-K09497549	kawain	Calcium channel modulator
3385	0	cp	BRD-A43849199	karakoline	Phytotoxin
3386	0	cp	BRD-K49519092	immethridine	Histamine receptor agonist
3387	0	cp	BRD-K48869804	icilin	TRPV agonist
3388	0	cp	BRD-A08709697	heliotrine	Pyrrolizidine alkaloid
3389	0	cp	BRD-A65767837	hydrocortisone	Glucocorticoid receptor agonist
3390	0	cp	BRD-K99946902	hexylresorcinol	Local anesthetic
3391	0	cp	BRD-K54771420	glycocholic-acid	Cholesterol inhibitor
3392	0	cp	BRD-K39520573	GW-5074	Leucine rich repeat kinase inhibitor
3393	0	cp	BRD-K33818169	GW-3965	LXR agonist
3394	0	cp	BRD-A33084410	5'-guanidinonaltrindole	Opioid receptor antagonist
3395	0	cp	BRD-A29082194	gitoxigenin	ATPase inhibitor
3396	0	cp	BRD-A71157293	fursultiamine	Vitamin B
3397	0	cp	BRD-K76587808	fraxetin	Antioxidant
3398	0	cp	BRD-A38749782	fludrocortisone	Glucocorticoid receptor agonist
3399	0	cp	BRD-K64755930	etazolate	Phosphodiesterase inhibitor
3400	0	cp	BRD-K40227168	vinburnine	Adrenergic receptor antagonist
3401	0	cp	BRD-A73741725	exemestane	Aromatase inhibitor
3402	0	cp	BRD-K32977963	eugenol	Androgen receptor antagonist
3403	0	cp	BRD-K80325895	eicosadienoic-acid	-666
3404	0	cp	BRD-K50464341	berbamine	Calmodulin antagonist
3405	0	cp	BRD-K41713976	E-4031	Potassium channel blocker
3406	0	cp	BRD-K48722258	dilazep	Adenosine reuptake inhibitor
3407	0	cp	BRD-A54845972	dihydroergotamine	Serotonin receptor agonist
3408	0	cp	BRD-K18518344	digitoxigenin	ATPase inhibitor
3409	0	cp	BRD-K99922388	DPO-1	Potassium channel blocker
3410	0	cp	BRD-A49160188	donepezil	Acetylcholinesterase inhibitor
3411	0	cp	BRD-A65076780	dihydroergocristine	Adrenergic receptor antagonist
3412	0	cp	BRD-A02713983	dihydrodeoxygedunin	Growth factor receptor activator
3413	0	cp	BRD-A94756469	digoxin	ATPase inhibitor
3414	0	cp	BRD-A93236127	digitoxin	ATPase inhibitor
3415	0	cp	BRD-K45542189	diethylcarbamazine	Lipoxygenase inhibitor
3416	0	cp	BRD-K95309561	dienestrol	Estrogen receptor agonist
3417	0	cp	BRD-K01555864	dibenzoylmethane	Antineoplastic
3418	0	cp	BRD-A17819071	gedunin	HSP inhibitor
3419	0	cp	BRD-K43389675	daunorubicin	RNA synthesis inhibitor
3420	0	cp	BRD-K06467078	corynanthine	Adrenergic receptor antagonist
3421	0	cp	BRD-A65440446	cimaterol	Adrenergic receptor agonist
3422	0	cp	BRD-A41555725	chlortetracycline	Protein synthesis inhibitor
3423	0	cp	BRD-K14693417	cinchonine	P-glycoprotein inhibitor
3424	0	cp	BRD-K42500029	CGP-57380	MAP kinase inhibitor
3425	0	cp	BRD-K41707108	ceramide	Phosphoenolpyruvate carboxylase activator
3426	0	cp	BRD-K43468059	byssochlamic-acid	Mycotoxin
3427	0	cp	BRD-A22713669	BVT-948	Tyrosine phosphatase inhibitor
3428	0	cp	BRD-K55344148	BU-224	Imidazoline receptor ligand
3429	0	cp	BRD-K47631482	bromhexine	Mucolytic agent
3430	0	cp	BRD-A55484088	BNTX	Opioid receptor antagonist
3431	0	cp	BRD-K39120595	bithionol	Autotaxin inhibitor
3432	0	cp	BRD-K39987650	bisacodyl	Laxative
3433	0	cp	BRD-K49294207	BIBU-1361	EGFR inhibitor
3434	0	cp	BRD-K04877770	FTase-inhibitor-B581	Farnesyltransferase inhibitor
3435	0	cp	BRD-K41445866	alfaxalone	Chloride channel agonist
3436	0	cp	BRD-K93080877	Ala-Ala-Phe-CMK	Tripeptidyl peptidase inhibitor
3437	0	cp	BRD-A72758037	asiatic-acid	Apoptosis stimulant
3438	0	cp	BRD-K98490050	amsacrine	Topoisomerase inhibitor
3439	0	cp	BRD-A56675431	altizide	Thiazide diuretic
3440	0	cp	BRD-K43405658	tyrphostin-AG-527	Protein tyrosine kinase inhibitor
3441	0	cp	BRD-A07824748	flavanone	11-beta-HSD1 inhibitor
6862	0	cp	BRD-K51313569	palbociclib	CDK inhibitor
6863	0	cp	BRD-K83963101	MLN-8054	Aurora kinase inhibitor
6864	0	cp	BRD-K15592317	CP466722	ATM kinase inhibitor
6865	0	cp	BRD-K49669041	BX-912	Pyruvate dehydrogenase kinase inhibitor
6866	0	cp	BRD-K93918653	quizartinib	FLT3 inhibitor
6867	0	cp	BRD-K59369769	tozasertib	Aurora kinase inhibitor
6868	0	cp	BRD-K87909389	alvocidib	CDK inhibitor
6869	0	cp	BRD-K00627859	tubastatin-a	HDAC inhibitor
6870	0	cp	BRD-K29313308	HDAC3-selective	HDAC inhibitor
6871	0	cp	BRD-K85133207	HDAC1-selective	HDAC inhibitor
6872	0	cp	BRD-K77908580	entinostat	HDAC inhibitor
6873	0	cp	BRD-A07765530	epinephrine	carbonic anhydrase activator
6874	0	cp	BRD-K49111258	prazosin	Adrenergic receptor antagonist
6875	0	cp	BRD-K22193694	dioxybenzone	Topical sunscreen agent
6876	0	cp	BRD-A29485665	bicalutamide	Androgen receptor antagonist
6877	0	cp	BRD-K21450440	benzthiazide	Carbonic anhydrase inhibitor
6878	0	cp	BRD-K19111024	clofibric-acid	PPAR receptor agonist
6879	0	cp	BRD-K77925998	quipazine	Serotonin receptor agonist
6880	0	cp	BRD-K86204871	terconazole	Sterol demethylase inhibitor
6881	0	cp	BRD-K93280214	gabazine	GABA receptor antagonist
6882	0	cp	BRD-K79145749	dibenzepin	Norepinephrine reuptake inhibitor
6883	0	cp	BRD-A60197193	amisulpride	Dopamine receptor antagonist
6884	0	cp	BRD-K85090592	pilocarpine	Acetylcholine receptor agonist
6885	0	cp	BRD-K13571841	pepstatin	Aspartic protease inhibitor
6886	0	cp	BRD-K28912512	nicotinamide	Protein synthesis stimulant
6887	0	cp	BRD-K79425933	benperidol	Dopamine receptor antagonist
6888	0	cp	BRD-K36616567	doxepin	Histamine receptor antagonist
6889	0	cp	BRD-A21858158	praziquantel	Anthelmintic
6890	0	cp	BRD-K97752965	nicorandil	Nitric oxide donor
6891	0	cp	BRD-K92778217	mefenamic-acid	Cyclooxygenase inhibitor
6892	0	cp	BRD-A97739905	ketoprofen	Cyclooxygenase inhibitor
6893	0	cp	BRD-A75552914	isoxicam	Cyclooxygenase inhibitor
6894	0	cp	BRD-K97061094	azacyclonol	Histamine receptor antagonist
6895	0	cp	BRD-K55044200	amoxicillin	Penicillin binding protein inhibitor
6896	0	cp	BRD-K53737926	amitriptyline	Norepinephrine inhibitor
6897	0	cp	BRD-A97701745	pindolol	Adrenergic receptor antagonist
6898	0	cp	BRD-A78322124	dobutamine	Adrenergic receptor agonist
6899	0	cp	BRD-A84481105	thioridazine	Dopamine receptor antagonist
6900	0	cp	BRD-A55815733	phylloquinone	Vitamin K
6901	0	cp	BRD-A75368507	demeclocycline	Bacterial 30S ribosomal subunit inhibitor
6902	0	cp	BRD-K93433262	alfacalcidol	Vitamin D receptor agonist
6903	0	cp	BRD-A94793051	gestrinone	Progesterone receptor antagonist
6904	0	cp	BRD-A24228527	ofloxacin	Bacterial DNA gyrase inhibitor
6905	0	cp	BRD-K61250553	loperamide	Opioid receptor agonist
6906	0	cp	BRD-K06335600	tizanidine	Adrenergic receptor agonist
6907	0	cp	BRD-A88774919	doxycycline	Bacterial 30S ribosomal subunit inhibitor
6908	0	cp	BRD-A25067867	benzatropine	Acetylcholine receptor antagonist
6909	0	cp	BRD-K70976396	cefoxitin	Bacterial cell wall synthesis inhibitor
6910	0	cp	BRD-K52522949	NCH-51	HDAC inhibitor
6911	0	cp	BRD-K01612348	meropenem	Bacterial cell wall synthesis inhibitor
6912	0	cp	BRD-A51382177	fosinopril	ACE inhibitor
6913	0	cp	BRD-A04308630	genipin	Choleretic agent
6914	0	cp	BRD-K72903603	zidovudine	Reverse transcriptase inhibitor
6915	0	cp	BRD-K05395900	nicotine	Acetylcholine receptor agonist
6916	0	cp	BRD-K50398167	meclofenamic-acid	Cyclooxygenase inhibitor
6917	0	cp	BRD-A50311610	meclozine	CAR agonist
6918	0	cp	BRD-K57631554	aminolevulinic-acid	Oxidizing agent
6919	0	cp	BRD-K67102207	phenylbutyrate	HDAC inhibitor
6920	0	cp	BRD-K11433652	aspirin	Cyclooxygenase inhibitor
6921	0	cp	BRD-K08273968	griseofulvin	Tubulin inhibitor
6922	0	cp	BRD-A13188892	doxazosin	Adrenergic receptor antagonist
6923	0	cp	BRD-K71289571	zafirlukast	Leukotriene receptor antagonist
6924	0	cp	BRD-K11558771	droxinostat	HDAC inhibitor
6925	0	cp	BRD-A87848830	bimatoprost	Prostanoid receptor agonist
6926	0	cp	BRD-K11905747	spectinomycin	Bacterial 30S ribosomal subunit inhibitor
6927	0	cp	BRD-K90885812	propantheline	Acetylcholine receptor antagonist
6928	0	cp	BRD-K90543092	levonorgestrel	Estrogen receptor agonist
6929	0	cp	BRD-K47323024	methapyrilene	Histamine receptor antagonist
6930	0	cp	BRD-A67605442	tetrahydrobiopterin	Nitric oxide stimulant
6931	0	cp	BRD-A31312900	montelukast	Leukotriene receptor antagonist
6932	0	cp	BRD-A91555231	norepinephrine	Adrenergic receptor agonist
6933	0	cp	BRD-K53790871	triamcinolone	Glucocorticoid receptor agonist
6934	0	cp	BRD-K10016611	pyridine-2-aldoxime	Acetylcholinesterase inhibitor
6935	0	cp	BRD-K40645748	mefloquine	Adenosine receptor antagonist
6936	0	cp	BRD-K68132782	terbinafine	Fungal squalene epoxidase inhibitor
6937	0	cp	BRD-K11801786	trimidox	Ribonucleotide reductase inhibitor
6938	0	cp	BRD-K21520694	sulfacetamide	PABA antagonist
6939	0	cp	BRD-K55930204	phenytoin	Hydantoin antiepileptic
6940	0	cp	BRD-K38197229	bumetanide	Solute carrier family member inhibitor
6941	0	cp	BRD-A50157456	terbutaline	Adrenergic receptor agonist
6942	0	cp	BRD-K21680192	mitoxantrone	Topoisomerase inhibitor
6943	0	cp	BRD-K22662435	ganciclovir	DNA polymerase inhibitor
6944	0	cp	BRD-K63828191	raloxifene	Estrogen receptor antagonist
6945	0	cp	BRD-A29260609	acebutolol	Adrenergic receptor antagonist
6946	0	cp	BRD-K98763141	niflumic-acid	Cyclooxygenase inhibitor
6947	0	cp	BRD-K93034159	cladribine	Adenosine deaminase inhibitor
6948	0	cp	BRD-K79602928	metformin	Insulin sensitizer
6949	0	cp	BRD-K64517075	heliomycin	ATP synthase inhibitor
6950	0	cp	BRD-K55301415	abiraterone	17,20 lyase inhibitor
6951	0	cp	BRD-K35573744	erbstatin-analog	EGFR inhibitor
6952	0	cp	BRD-A29644307	nomifensine	Dopamine uptake inhibitor
6953	0	cp	BRD-K08206212	entecavir	Reverse transcriptase inhibitor
6954	0	cp	BRD-K17823458	danoprevir	HCV inhibitor
6955	0	cp	BRD-K83988098	alvespimycin	HSP inhibitor
6956	0	cp	BRD-K06080977	eicosatetraynoic-acid	Cyclooxygenase inhibitor
6957	0	cp	BRD-K40255344	tyrphostin-A9	Protein tyrosine kinase inhibitor
6958	0	cp	BRD-K24994810	androstenol	GABA receptor modulator
6959	0	cp	BRD-K50140147	NVP-TAE684	ALK inhibitor
6960	0	cp	BRD-K07888107	depudecin	HDAC inhibitor
6961	0	cp	BRD-A02333338	cyclopamine	Smoothened receptor antagonist
6962	0	cp	BRD-K55991774	BAS-09104376	HIV integrase inhibitor
6963	0	cp	BRD-K74133369	oligomycin-a	ATP synthase inhibitor
6964	0	cp	BRD-K22096725	ALW-II-49-7	Ephrin inhibitor
6965	0	cp	BRD-K31283835	tofacitinib	JAK inhibitor
6966	0	cp	BRD-K31553034	zibotentan	Endothelin receptor antagonist
6967	0	cp	BRD-K07881437	danusertib	Aurora kinase inhibitor
6968	0	cp	BRD-K29733039	deforolimus	MTOR inhibitor
6969	0	cp	BRD-K79254416	decitabine	DNA methyltransferase inhibitor
6970	0	cp	BRD-K10573841	tunicamycin	GLCNAC phosphotransferase inhibitor
6971	0	cp	BRD-K56001384	antimycin-a	ATP synthase inhibitor
6972	0	cp	BRD-K00656370	6-aminochrysene	Transferase inhibitor
6973	0	cp	BRD-K07403598	CAY-10470	NFkB pathway inhibitor
6974	0	cp	BRD-K26818574	BIX-01294	Histone lysine methyltransferase inhibitor
6975	0	cp	BRD-K02130563	panobinostat	HDAC inhibitor
6976	0	cp	BRD-K98530306	clonidine	Adrenergic receptor agonist
6977	0	cp	BRD-K12102668	nialamide	Monoamine oxidase inhibitor
6978	0	cp	BRD-A46179541	doxapram	Potassium channel blocker
6979	0	cp	BRD-K41410256	balsalazide	Cyclooxygenase inhibitor
6980	0	cp	BRD-K27721098	clopidogrel	Purinergic receptor antagonist
6981	0	cp	BRD-A69512159	carbidopa	Aromatic L-amino acid decarboxylase inhibitor
6982	0	cp	BRD-K83010055	VU-0415374-1	Glutamate receptor modulator
6983	0	cp	BRD-A34208323	VU-0404997-2	Glutamate receptor modulator
6984	0	cp	BRD-K39823328	VU-0366037-2	Glutamate receptor modulator
6985	0	cp	BRD-K30649484	mafenide	Carbonic anhydrase inhibitor
6986	0	cp	BRD-K68756823	FR-180204	-666
6987	0	cp	BRD-A19500257	geldanamycin	HSP inhibitor
6988	0	cp	BRD-K37456065	VU-0365114-2	M5 modulator
6989	0	cp	BRD-K15108141	gemcitabine	Ribonucleotide reductase inhibitor
6990	0	cp	BRD-A25004090	erastin	Ion channel antagonist
6991	0	cp	BRD-K23875128	RHO-kinase-inhibitor-III[rockout]	Rho associated kinase inhibitor
6992	0	cp	BRD-K78126613	menadione	Mitochondrial DNA polymerase inhibitor
6993	0	cp	BRD-K78959463	FPL-64176	Calcium channel activator
6994	0	cp	BRD-A13122391	triptolide	RNA polymerase inhibitor
6995	0	cp	BRD-K26657438	imiquimod	TLR agonist
6996	0	cp	BRD-K88560311	rucaparib	PARP inhibitor
6997	0	cp	BRD-A75517195	thiazolopyrimidine	CDC inhibitor
6998	0	cp	BRD-K71799949	carbamazepine	Carboxamide antiepileptic
6999	0	cp	BRD-A35588707	teniposide	Topoisomerase inhibitor
7000	0	cp	BRD-K03816923	rottlerin	MAP kinase inhibitor
7001	0	cp	BRD-K21672174	RO-28-1675	Glucokinase activator
7002	0	cp	BRD-K35960502	niclosamide	DNA replication inhibitor
7003	0	cp	BRD-K47983010	BX-795	IKK inhibitor
7004	0	cp	BRD-K82746043	navitoclax	BCL inhibitor
7005	0	cp	BRD-K94325918	kinetin-riboside	Apoptosis stimulant
7006	0	cp	BRD-K19295594	gossypol	BCL inhibitor
7007	0	cp	BRD-K15563106	phloretin	Sodium/glucose cotransporter inhibitor
7008	0	cp	BRD-A18763547	BAX-channel-blocker	Cytochrome C release inhibitor
7009	0	cp	BRD-K27141178	SB-203186	Serotonin receptor antagonist
7010	0	cp	BRD-A92585442	RU-28318	Cytochrome P450 inhibitor
7011	0	cp	BRD-K26979635	NS-3694	Glutamate receptor antagonist
7012	0	cp	BRD-K41143549	BRD-K41143549	Glutamate receptor antagonist
7013	0	cp	BRD-K62056274	quipazine	Serotonin receptor agonist
7014	0	cp	BRD-K86509404	iso-olomoucine	CDK inhibitor
7015	0	cp	BRD-A63998256	helveticoside	ATPase inhibitor
7016	0	cp	BRD-A73859745	glycodeoxycholic-acid	Apoptosis stimulant
7017	0	cp	BRD-A13133631	fluorometholone	Glucocorticoid receptor agonist
7018	0	cp	BRD-K61951118	FG-7142	GABA benzodiazepine site receptor inverse agonist
7019	0	cp	BRD-A09925278	etilefrine	Adrenergic receptor agonist
7020	0	cp	BRD-A02367930	ethinyl-estradiol	DNA directed DNA polymerase stimulant
7021	0	cp	BRD-A47494775	dipivefrine	Adrenergic receptor agonist
7022	0	cp	BRD-K42095107	daidzein	Estrogen receptor agonist
7023	0	cp	BRD-K41731458	triclosan	Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor
7024	0	cp	BRD-A93255169	thalidomide	TNF production inhibitor
7040	-0.01	cp	BRD-A41450521	tosufloxacin	Bacterial DNA gyrase inhibitor
7041	-0.01	cp	BRD-K13032584	procarbazine	Monoamine oxidase inhibitor
7042	-0.01	cp	BRD-A91008255	bepridil	Calcium channel blocker
7048	-0.02	cp	BRD-K09416995	lovastatin	HMGCR inhibitor
7049	-0.02	cp	BRD-K01095011	finasteride	5-alpha reductase inhibitor
7050	-0.02	cp	BRD-K64514229	toltrazuril	Antiprotozoal
7051	-0.02	cp	BRD-K22031190	diflunisal	Prostanoid receptor antagonist
7052	-0.02	cp	BRD-K68264559	brimonidine	Adrenergic receptor agonist
7055	-0.03	cp	BRD-K64610608	EMF-bca1-57	caspase inhibitor
7056	-0.03	cp	BRD-A34817987	itraconazole	Cytochrome P450 inhibitor
7057	-0.03	cp	BRD-A41451487	PK-11195	Benzodiazepine receptor antagonist
7058	-0.03	cp	BRD-K06221026	DUP-697	Cyclooxygenase inhibitor
7059	-0.03	cp	BRD-K03842655	penitrem-a	Potassium channel blocker
7060	-0.03	cp	BRD-A04706586	bucladesine	Adenosine receptor agonist
7061	-0.03	cp	BRD-K85119730	tolbutamide	ATP channel blocker
7062	-0.03	cp	BRD-K90027355	spironolactone	Mineralocorticoid receptor antagonist
7063	-0.03	cp	BRD-K75089421	procainamide	Sodium channel blocker
7064	-0.03	cp	BRD-K92049597	triamterene	Sodium channel blocker
7065	-0.03	cp	BRD-K62810658	PD-98059	MEK inhibitor
7066	-0.04	cp	BRD-K09397065	SR-57227A	Serotonin receptor agonist
7067	-0.04	cp	BRD-A92177080	betamethasone	Glucocorticoid receptor agonist
7073	-0.06	cp	BRD-K99029477	prometon	Photosynthesis inhibitor
7076	-0.07	cp	BRD-A49172652	lansoprazole	ATPase inhibitor
7077	-0.07	cp	BRD-K60511616	pravastatin	HMGCR inhibitor
7078	-0.07	cp	BRD-K77771411	moxonidine	Imidazoline receptor agonist
7079	-0.07	cp	BRD-K94441233	mevastatin	HMGCR inhibitor
7080	-0.07	cp	BRD-K50135270	GBR-12935	Dopamine uptake inhibitor
7081	-0.07	cp	BRD-K75699339	rizatriptan	Serotonin receptor agonist
7082	-0.07	cp	BRD-A62525898	prednisone	Glucocorticoid receptor agonist
7083	-0.07	cp	BRD-K40901640	cinanserin	Serotonin receptor antagonist
7084	-0.07	cp	BRD-A91699651	chloroquine	Antimalarial
7085	-0.07	cp	BRD-A10977446	carvedilol	Adrenergic receptor antagonist
7086	-0.07	cp	BRD-K20482099	rutin	Antioxidant
7087	-0.07	cp	BRD-A31159102	fluoxetine	Selective serotonin reuptake inhibitor (SSRI)
7090	-0.09	cp	BRD-K52911425	GDC-0941	PI3K inhibitor
7092	-0.1	cp	BRD-K62959606	sphingosine	Ceramidase inhibitor
7093	-0.11	cp	BRD-K68437527	EMF-bca1-60	caspase inhibitor
7094	-0.11	cp	BRD-A47829399	artesunate	DNA synthesis inhibitor
7095	-0.11	cp	BRD-K06147391	telenzepine	Acetylcholine receptor antagonist
7096	-0.11	cp	BRD-A89434049	sarmentogenin	ATPase inhibitor
7097	-0.11	cp	BRD-A45140972	meclocycline	Bacterial 30S ribosomal subunit inhibitor
7098	-0.11	cp	BRD-K15715913	fluperlapine	Serotonin receptor antagonist
7099	-0.11	cp	BRD-K74765201	tomelukast	Leukotriene receptor antagonist
7100	-0.11	cp	BRD-A10523515	GSK-429286A	Rho associated kinase inhibitor
7101	-0.11	cp	BRD-K37991163	paroxetine	Selective serotonin reuptake inhibitor (SSRI)
7102	-0.11	cp	BRD-K91263825	nortriptyline	Tricyclic antidepressant
7103	-0.11	cp	BRD-K77987382	mebendazole	Tubulin inhibitor
7104	-0.11	cp	BRD-K81272440	dantrolene	Calcium channel blocker
7105	-0.11	cp	BRD-K79116891	proxymetacaine	Sodium channel blocker
7106	-0.11	cp	BRD-K82135108	elesclomol	Oxidative stress inducer
7107	-0.11	cp	BRD-K06593056	LE-135	Retinoid receptor agonist
7110	-0.14	cp	BRD-A24381660	zeranol	Estrogen receptor agonist
7111	-0.14	cp	BRD-A19248578	latrunculin-b	Actin polymerization inhibitor
7112	-0.14	cp	BRD-K37561857	zardaverine	Phosphodiesterase inhibitor
7113	-0.14	cp	BRD-K88429204	pyrimethamine	Dihydrofolate reductase inhibitor
7114	-0.14	cp	BRD-A32349859	methyl-angolensate	Apoptosis inhibitor
7115	-0.14	cp	BRD-A64125466	dehydrocholic-acid	choleretic agent
7116	-0.14	cp	BRD-K46137903	prednicarbate	Phospholipase activator
7117	-0.14	cp	BRD-A79981887	midodrine	Adrenergic receptor agonist
7118	-0.14	cp	BRD-A16694057	bisphenol-a	PPAR receptor antagonist
7119	-0.14	cp	BRD-A27554692	altrenogest	Progestogen hormone
7120	-0.14	cp	BRD-K63068307	ZSTK-474	PI3K inhibitor
7122	-0.18	cp	BRD-K33312228	halometasone	Glucocorticoid receptor agonist
7123	-0.18	cp	BRD-K54314721	zolmitriptan	Serotonin receptor agonist
7124	-0.18	cp	BRD-K63165456	norcyclobenzaprine	Adrenergic receptor agonist
7125	-0.18	cp	BRD-K18574842	nafcillin	Bacterial cell wall synthesis inhibitor
7126	-0.18	cp	BRD-K75641298	metoclopramide	Dopamine receptor antagonist
7127	-0.18	cp	BRD-A44551378	LFM-A12	EGFR inhibitor
7128	-0.18	cp	BRD-K90382497	GW-843682X	PLK inhibitor
7129	-0.18	cp	BRD-K52989797	clomipramine	Serotonin transporter inhibitor (SERT)
7130	-0.18	cp	BRD-K19136521	indirubin	CDK inhibitor
7131	-0.18	cp	BRD-K52219182	BRD-K52219182	Phosphodiesterase inhibitor
7132	-0.18	cp	BRD-K74212935	ergocryptine	Dopamine agonist
7133	-0.18	cp	BRD-A04553218	chlorphenamine	Histamine receptor antagonist
7134	-0.18	cp	BRD-K68507560	dicycloverine	Acetylcholine receptor antagonist
7135	-0.21	cp	BRD-K63945320	dihydrosamidin	Phospholipase inhibitor
7136	-0.21	cp	BRD-A00993607	alprenolol	Adrenergic receptor antagonist
7137	-0.21	cp	BRD-K02637541	celecoxib	Cyclooxygenase inhibitor
7140	-0.25	cp	BRD-A42423104	benproperine	Antitussive
7141	-0.25	cp	BRD-K02992638	lamivudine	Nucleoside reverse transcriptase inhibitor
7142	-0.25	cp	BRD-K40902647	vincamine	Adrenergic receptor antagonist
7143	-0.25	cp	BRD-K34415467	trimethobenzamide	Histamine receptor antagonist
7144	-0.25	cp	BRD-A97730597	hexylcaine	Sodium channel blocker
7145	-0.25	cp	BRD-A01643550	prednisolone	Glucocorticoid receptor agonist
7146	-0.25	cp	BRD-K10974103	diloxanide	Protein synthesis inhibitor
7147	-0.25	cp	BRD-K06895174	cisapride	Serotonin receptor agonist
7148	-0.25	cp	BRD-A68723818	brompheniramine	Histamine receptor antagonist
7149	-0.25	cp	BRD-A64092382	mexiletine	Sodium channel blocker
7150	-0.25	cp	BRD-K97764662	PD-173074	FGFR inhibitor
7151	-0.25	cp	BRD-A66435872	HTMT	Histamine receptor agonist
7152	-0.25	cp	BRD-A50764878	MDL-73005EF	Serotonin receptor antagonist
7155	-0.28	cp	BRD-K50938786	ropivacaine	Sodium channel blocker
7156	-0.28	cp	BRD-A79903587	tegafur	Thymidylate synthase inhibitor
7157	-0.28	cp	BRD-K96402602	farnesylthiotriazole	PPMTase inhibitor
7158	-0.28	cp	BRD-K04046242	equilin	Estrogen receptor agonist
7159	-0.28	cp	BRD-K75615183	talipexole	Adrenergic receptor agonist
7160	-0.28	cp	BRD-K46317332	proadifen	Nitric oxide synthase inhibitor
7161	-0.28	cp	BRD-K59332007	linopirdine	Potassium channel blocker
7162	-0.28	cp	BRD-K65639003	icariin	Phosphodiesterase inhibitor
7163	-0.28	cp	BRD-K45861246	azaperone	Dopamine receptor antagonist
7166	-0.28	cp	BRD-A26711594	nicardipine	Calcium channel blocker
7167	-0.31	cp	BRD-K09668667	benzo(a)pyrene	Carcinogen
7168	-0.31	cp	BRD-K33453211	levocabastine	Histamine receptor antagonist
7169	-0.32	cp	BRD-K14965640	ibuprofen	Cyclooxygenase inhibitor
7170	-0.32	cp	BRD-K89375097	pirenzepine	Acetylcholine receptor antagonist
